train_feat_before_target_end,train_return_identity,train_no_nan,val_feat_before_target_end,val_return_identity,val_no_nan,test_feat_before_target_end,test_return_identity,test_no_nan,disjoint,horizon_ok,ticker,all_passed
True,True,True,True,True,True,True,True,True,True,True,MWA,True
True,True,True,True,True,True,True,True,True,True,True,MX,True
True,True,True,True,True,True,True,True,True,True,True,MXC,True
True,True,True,True,True,True,True,True,True,True,True,MXCT,True
True,True,True,True,True,True,True,True,True,True,True,MXE,True
True,True,True,True,True,True,True,True,True,True,True,MXF,True
True,True,True,True,True,True,True,True,True,True,True,MXL,True
True,True,True,True,True,True,True,True,True,True,True,MYD,True
True,True,True,True,True,True,True,True,True,True,True,MYE,True
True,True,True,True,True,True,True,True,True,True,True,MYFW,True
True,True,True,True,True,True,True,True,True,True,True,MYGN,True
True,True,True,True,True,True,True,True,True,True,True,MYI,True
True,True,True,True,True,True,True,True,True,True,True,MYN,True
True,True,True,True,True,True,True,True,True,True,True,MYND,True
True,True,True,True,True,True,True,True,True,True,True,MYNZ,True
True,True,True,True,True,True,True,True,True,True,True,MYO,True
True,True,True,True,True,True,True,True,True,True,True,MYPS,True
True,True,True,True,True,True,True,True,True,True,True,MYPSW,True
True,True,True,True,True,True,True,True,True,True,True,MYRG,True
True,True,True,True,True,True,True,True,True,True,True,MYSZ,True
True,True,True,True,True,True,True,True,True,True,True,NAAS,True
True,True,True,True,True,True,True,True,True,True,True,NABL,True
True,True,True,True,True,True,True,True,True,True,True,NAC,True
True,True,True,True,True,True,True,True,True,True,True,NAD,True
True,True,True,True,True,True,True,True,True,True,True,NAGE,True
True,True,True,True,True,True,True,True,True,True,True,NAII,True
True,True,True,True,True,True,True,True,True,True,True,NAK,True
True,True,True,True,True,True,True,True,True,True,True,NAMMW,True
True,True,True,True,True,True,True,True,True,True,True,NAMS,True
True,True,True,True,True,True,True,True,True,True,True,NAMSW,True
True,True,True,True,True,True,True,True,True,True,True,NAN,True
True,True,True,True,True,True,True,True,True,True,True,NAOV,True
True,True,True,True,True,True,True,True,True,True,True,NAT,True
True,True,True,True,True,True,True,True,True,True,True,NATH,True
True,True,True,True,True,True,True,True,True,True,True,NATR,True
True,True,True,True,True,True,True,True,True,True,True,NAUT,True
True,True,True,True,True,True,True,True,True,True,True,NAVI,True
True,True,True,True,True,True,True,True,True,True,True,NAZ,True
True,True,True,True,True,True,True,True,True,True,True,NBB,True
True,True,True,True,True,True,True,True,True,True,True,NBH,True
True,True,True,True,True,True,True,True,True,True,True,NBHC,True
True,True,True,True,True,True,True,True,True,True,True,NBIX,True
True,True,True,True,True,True,True,True,True,True,True,NBN,True
True,True,True,True,True,True,True,True,True,True,True,NBR,True
True,True,True,True,True,True,True,True,True,True,True,NBTB,True
True,True,True,True,True,True,True,True,True,True,True,NBTX,True
True,True,True,True,True,True,True,True,True,True,True,NBXG,True
True,True,True,True,True,True,True,True,True,True,True,NBY,True
True,True,True,True,True,True,True,True,True,True,True,NC,True
True,True,True,True,True,True,True,True,True,True,True,NCA,True
True,True,True,True,True,True,True,True,True,True,True,NCLH,True
True,True,True,True,True,True,True,True,True,True,True,NCMI,True
True,True,True,True,True,True,True,True,True,True,True,NCNA,True
True,True,True,True,True,True,True,True,True,True,True,NCNO,True
True,True,True,True,True,True,True,True,True,True,True,NCPL,True
True,True,True,True,True,True,True,True,True,True,True,NCRA,True
True,True,True,True,True,True,True,True,True,True,True,NCSM,True
True,True,True,True,True,True,True,True,True,True,True,NCTY,True
True,True,True,True,True,True,True,True,True,True,True,NCV,True
True,True,True,True,True,True,True,True,True,True,True,NCZ,True
True,True,True,True,True,True,True,True,True,True,True,NDAQ,True
True,True,True,True,True,True,True,True,True,True,True,NDLS,True
True,True,True,True,True,True,True,True,True,True,True,NDMO,True
True,True,True,True,True,True,True,True,True,True,True,NDRA,True
True,True,True,True,True,True,True,True,True,True,True,NDSN,True
True,True,True,True,True,True,True,True,True,True,True,NE,True
True,True,True,True,True,True,True,True,True,True,True,NEA,True
True,True,True,True,True,True,True,True,True,True,True,NECB,True
True,True,True,True,True,True,True,True,True,True,True,NEE,True
True,True,True,True,True,True,True,True,True,True,True,NEGG,True
True,True,True,True,True,True,True,True,True,True,True,NEHC,True
True,True,True,True,True,True,True,True,True,True,True,NEM,True
True,True,True,True,True,True,True,True,True,True,True,NEN,True
True,True,True,True,True,True,True,True,True,True,True,NEO,True
True,True,True,True,True,True,True,True,True,True,True,NEOG,True
True,True,True,True,True,True,True,True,True,True,True,NEON,True
True,True,True,True,True,True,True,True,True,True,True,NEOV,True
True,True,True,True,True,True,True,True,True,True,True,NEPH,True
True,True,True,True,True,True,True,True,True,True,True,NERV,True
True,True,True,True,True,True,True,True,True,True,True,NET,True
True,True,True,True,True,True,True,True,True,True,True,NEU,True
True,True,True,True,True,True,True,True,True,True,True,NEUE,True
True,True,True,True,True,True,True,True,True,True,True,NEUP,True
True,True,True,True,True,True,True,True,True,True,True,NEWP,True
True,True,True,True,True,True,True,True,True,True,True,NEWT,True
True,True,True,True,True,True,True,True,True,True,True,NEWTZ,True
True,True,True,True,True,True,True,True,True,True,True,NEXA,True
True,True,True,True,True,True,True,True,True,True,True,NEXN,True
True,True,True,True,True,True,True,True,True,True,True,NEXT,True
True,True,True,True,True,True,True,True,True,True,True,NFBK,True
True,True,True,True,True,True,True,True,True,True,True,NFE,True
True,True,True,True,True,True,True,True,True,True,True,NFG,True
True,True,True,True,True,True,True,True,True,True,True,NFGC,True
True,True,True,True,True,True,True,True,True,True,True,NFJ,True
True,True,True,True,True,True,True,True,True,True,True,NFLX,True
True,True,True,True,True,True,True,True,True,True,True,NG,True
True,True,True,True,True,True,True,True,True,True,True,NGD,True
True,True,True,True,True,True,True,True,True,True,True,NGG,True
True,True,True,True,True,True,True,True,True,True,True,NGL,True
True,True,True,True,True,True,True,True,True,True,True,NGNE,True
True,True,True,True,True,True,True,True,True,True,True,NGS,True
True,True,True,True,True,True,True,True,True,True,True,NGVC,True
True,True,True,True,True,True,True,True,True,True,True,NGVT,True
True,True,True,True,True,True,True,True,True,True,True,NHC,True
True,True,True,True,True,True,True,True,True,True,True,NHI,True
True,True,True,True,True,True,True,True,True,True,True,NHPAP,True
True,True,True,True,True,True,True,True,True,True,True,NHPBP,True
True,True,True,True,True,True,True,True,True,True,True,NHS,True
True,True,True,True,True,True,True,True,True,True,True,NHTC,True
True,True,True,True,True,True,True,True,True,True,True,NI,True
True,True,True,True,True,True,True,True,True,True,True,NIC,True
True,True,True,True,True,True,True,True,True,True,True,NICE,True
True,True,True,True,True,True,True,True,True,True,True,NIE,True
True,True,True,True,True,True,True,True,True,True,True,NIM,True
True,True,True,True,True,True,True,True,True,True,True,NINE,True
True,True,True,True,True,True,True,True,True,True,True,NIO,True
True,True,True,True,True,True,True,True,True,True,True,NISN,True
True,True,True,True,True,True,True,True,True,True,True,NITO,True
True,True,True,True,True,True,True,True,True,True,True,NIU,True
True,True,True,True,True,True,True,True,True,True,True,NIXX,True
True,True,True,True,True,True,True,True,True,True,True,NJR,True
True,True,True,True,True,True,True,True,True,True,True,NKE,True
True,True,True,True,True,True,True,True,True,True,True,NKSH,True
True,True,True,True,True,True,True,True,True,True,True,NKTR,True
True,True,True,True,True,True,True,True,True,True,True,NKTX,True
True,True,True,True,True,True,True,True,True,True,True,NKX,True
True,True,True,True,True,True,True,True,True,True,True,NL,True
True,True,True,True,True,True,True,True,True,True,True,NLSP,True
True,True,True,True,True,True,True,True,True,True,True,NLSPW,True
True,True,True,True,True,True,True,True,True,True,True,NLY,True
True,True,True,True,True,True,True,True,True,True,True,NMAI,True
True,True,True,True,True,True,True,True,True,True,True,NMCO,True
True,True,True,True,True,True,True,True,True,True,True,NMFC,True
True,True,True,True,True,True,True,True,True,True,True,NMG,True
True,True,True,True,True,True,True,True,True,True,True,NMI,True
True,True,True,True,True,True,True,True,True,True,True,NMIH,True
True,True,True,True,True,True,True,True,True,True,True,NML,True
True,True,True,True,True,True,True,True,True,True,True,NMM,True
True,True,True,True,True,True,True,True,True,True,True,NMR,True
True,True,True,True,True,True,True,True,True,True,True,NMRK,True
True,True,True,True,True,True,True,True,True,True,True,NMS,True
True,True,True,True,True,True,True,True,True,True,True,NMT,True
True,True,True,True,True,True,True,True,True,True,True,NMTC,True
True,True,True,True,True,True,True,True,True,True,True,NMZ,True
True,True,True,True,True,True,True,True,True,True,True,NN,True
True,True,True,True,True,True,True,True,True,True,True,NNBR,True
True,True,True,True,True,True,True,True,True,True,True,NNDM,True
True,True,True,True,True,True,True,True,True,True,True,NNI,True
True,True,True,True,True,True,True,True,True,True,True,NNN,True
True,True,True,True,True,True,True,True,True,True,True,NNOX,True
True,True,True,True,True,True,True,True,True,True,True,NNVC,True
True,True,True,True,True,True,True,True,True,True,True,NNY,True
True,True,True,True,True,True,True,True,True,True,True,NOA,True
True,True,True,True,True,True,True,True,True,True,True,NOAH,True
True,True,True,True,True,True,True,True,True,True,True,NOC,True
True,True,True,True,True,True,True,True,True,True,True,NODK,True
True,True,True,True,True,True,True,True,True,True,True,NOG,True
True,True,True,True,True,True,True,True,True,True,True,NOK,True
True,True,True,True,True,True,True,True,True,True,True,NOM,True
True,True,True,True,True,True,True,True,True,True,True,NOMD,True
True,True,True,True,True,True,True,True,True,True,True,NOTE,True
True,True,True,True,True,True,True,True,True,True,True,NOTV,True
True,True,True,True,True,True,True,True,True,True,True,NOV,True
True,True,True,True,True,True,True,True,True,True,True,NOVT,True
True,True,True,True,True,True,True,True,True,True,True,NOW,True
True,True,True,True,True,True,True,True,True,True,True,NPCE,True
True,True,True,True,True,True,True,True,True,True,True,NPCT,True
True,True,True,True,True,True,True,True,True,True,True,NPFD,True
True,True,True,True,True,True,True,True,True,True,True,NPK,True
True,True,True,True,True,True,True,True,True,True,True,NPKI,True
True,True,True,True,True,True,True,True,True,True,True,NPO,True
True,True,True,True,True,True,True,True,True,True,True,NPV,True
True,True,True,True,True,True,True,True,True,True,True,NPWR,True
True,True,True,True,True,True,True,True,True,True,True,NQP,True
True,True,True,True,True,True,True,True,True,True,True,NRC,True
True,True,True,True,True,True,True,True,True,True,True,NRDS,True
True,True,True,True,True,True,True,True,True,True,True,NRDY,True
True,True,True,True,True,True,True,True,True,True,True,NREF,True
True,True,True,True,True,True,True,True,True,True,True,NRG,True
True,True,True,True,True,True,True,True,True,True,True,NRGV,True
True,True,True,True,True,True,True,True,True,True,True,NRIM,True
True,True,True,True,True,True,True,True,True,True,True,NRIX,True
True,True,True,True,True,True,True,True,True,True,True,NRK,True
True,True,True,True,True,True,True,True,True,True,True,NRO,True
True,True,True,True,True,True,True,True,True,True,True,NRP,True
True,True,True,True,True,True,True,True,True,True,True,NRSN,True
True,True,True,True,True,True,True,True,True,True,True,NRT,True
True,True,True,True,True,True,True,True,True,True,True,NRUC,True
True,True,True,True,True,True,True,True,True,True,True,NRXP,True
True,True,True,True,True,True,True,True,True,True,True,NSA,True
True,True,True,True,True,True,True,True,True,True,True,NSC,True
True,True,True,True,True,True,True,True,True,True,True,NSIT,True
True,True,True,True,True,True,True,True,True,True,True,NSP,True
True,True,True,True,True,True,True,True,True,True,True,NSPR,True
True,True,True,True,True,True,True,True,True,True,True,NSSC,True
True,True,True,True,True,True,True,True,True,True,True,NSTS,True
True,True,True,True,True,True,True,True,True,True,True,NSYS,True
True,True,True,True,True,True,True,True,True,True,True,NTAP,True
True,True,True,True,True,True,True,True,True,True,True,NTB,True
True,True,True,True,True,True,True,True,True,True,True,NTCT,True
True,True,True,True,True,True,True,True,True,True,True,NTES,True
True,True,True,True,True,True,True,True,True,True,True,NTGR,True
True,True,True,True,True,True,True,True,True,True,True,NTIC,True
True,True,True,True,True,True,True,True,True,True,True,NTIP,True
True,True,True,True,True,True,True,True,True,True,True,NTLA,True
True,True,True,True,True,True,True,True,True,True,True,NTNX,True
True,True,True,True,True,True,True,True,True,True,True,NTR,True
True,True,True,True,True,True,True,True,True,True,True,NTRA,True
True,True,True,True,True,True,True,True,True,True,True,NTRB,True
